trip_id,member_casual,started_at,start_station_id,start_station_name,start_lat,start_lng,ended_at,end_station_id,end_station_name,end_lat,end_lng,trip_minutes,trip_miles
JC7562,member,2021-01-19 12:25:09.3640,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-19 12:33:36.5980,JC056,Sip Ave,40.73089709786179,-74.06391263008118,8,0.89
JC7563,member,2021-01-19 12:25:13.1090,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 12:37:10.0590,JC104,Harborside,40.7192517,-74.034234,11,1.26
JC7564,member,2021-01-19 12:26:23.5520,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-19 12:31:20.9070,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,4,0.65
JC7565,member,2021-01-19 12:27:32.8420,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-19 12:30:10.8010,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2,0.29
JC7566,member,2021-01-19 12:29:06.5450,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-19 12:31:41.7050,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2,0.35
JC7567,member,2021-01-19 12:30:21.8310,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-19 12:33:00.5370,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2,0.29
JC7568,member,2021-01-19 12:33:10.6380,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,2021-01-19 12:34:30.3480,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,1,0.14
JC7569,member,2021-01-19 12:37:24.9930,JC018,5 Corners Library,40.73496102000952,-74.0595030784607,2021-01-19 12:47:33.3270,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,10,1.37
JC7570,member,2021-01-19 12:38:09.2590,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-19 13:07:52.7000,JC056,Sip Ave,40.73089709786179,-74.06391263008118,29,0.43
JC7571,member,2021-01-19 12:39:35.1040,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 12:43:42.7950,JC009,Hamilton Park,40.727595966,-74.044247311,4,0.56
JC7572,member,2021-01-19 12:40:23.9590,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-19 12:42:40.2530,JC035,Van Vorst Park,40.71848892,-74.047726625,2,0.35
JC7573,member,2021-01-19 12:42:20.6570,JC022,Oakland Ave,40.7376037,-74.0524783,2021-01-19 12:54:36.9230,JC082,Manila & 1st,40.72165072487999,-74.04288411140442,12,1.21
JC7574,member,2021-01-19 12:44:39.7950,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 12:54:01.8160,JC006,Warren St,40.7211236,-74.03805095,9,0.61
JC7575,member,2021-01-19 12:44:45.0810,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-19 13:04:04.7430,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,19,2.01
JC7576,member,2021-01-19 12:46:41.5080,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 12:50:33.7590,JC035,Van Vorst Park,40.71848892,-74.047726625,3,0.37
JC7577,member,2021-01-19 12:47:05.6010,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-19 12:58:32.9850,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,11,0.0
JC7578,casual,2021-01-19 12:49:24.1570,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-19 13:01:34.6020,JC066,Newport PATH,40.7272235,-74.0337589,12,1.63
JC7579,member,2021-01-19 12:51:28.6540,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-19 12:59:18.3450,JC006,Warren St,40.7211236,-74.03805095,7,0.44
JC7580,member,2021-01-19 12:53:24.9420,JC003,City Hall,40.7177325,-74.043845,2021-01-19 13:05:09.7790,JC003,City Hall,40.7177325,-74.043845,11,0.0
JC7581,casual,2021-01-19 12:53:28.8860,JC003,City Hall,40.7177325,-74.043845,2021-01-19 13:05:45.7770,JC003,City Hall,40.7177325,-74.043845,12,0.0
JC7582,casual,2021-01-19 12:54:18.4700,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 12:59:43.0080,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,5,0.56
JC7583,member,2021-01-19 12:56:58.4950,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 13:00:24.7180,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,3,0.33
JC7584,member,2021-01-19 13:01:03.3810,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 13:21:54.2140,JC002,Paulus Hook,40.7141454,-74.0335519,20,0.49
JC7585,casual,2021-01-19 13:01:54.9260,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-19 13:12:55.5340,JC066,Newport PATH,40.7272235,-74.0337589,11,0.72
JC7586,member,2021-01-19 13:02:08.4270,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 13:25:46.5290,JC034,Christ Hospital,40.734785818,-74.050443636,23,1.45
JC7587,member,2021-01-19 13:02:22.7710,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 13:25:28.1650,JC034,Christ Hospital,40.734785818,-74.050443636,23,1.45
JC7588,member,2021-01-19 13:03:17.0210,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-19 13:06:43.5190,JC056,Sip Ave,40.73089709786179,-74.06391263008118,3,0.43
JC7589,member,2021-01-19 13:07:16.4740,JC063,Jackson Square,40.71113,-74.0789,2021-01-19 13:27:10.3360,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,19,2.18
JC7590,member,2021-01-19 13:13:08.5920,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-19 13:16:15.6450,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.34
JC7591,member,2021-01-19 13:16:33.8960,JC104,Harborside,40.7192517,-74.034234,2021-01-19 13:31:37.5070,JC052,Liberty Light Rail,40.7112423,-74.0557013,15,1.26
JC7592,member,2021-01-19 13:19:33.2640,JC104,Harborside,40.7192517,-74.034234,2021-01-19 13:25:19.6630,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,5,0.47
JC7593,member,2021-01-19 13:22:08.1140,JC006,Warren St,40.7211236,-74.03805095,2021-01-19 13:29:09.9070,JC102,Grand St,40.71517767732029,-74.03768330812454,7,0.41
JC7594,member,2021-01-19 13:22:09.8950,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-19 13:35:49.8740,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,13,0.49
JC7595,member,2021-01-19 13:25:36.8110,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 13:34:07.3810,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,8,0.88
JC7596,member,2021-01-19 13:26:39.0370,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 13:34:39.5160,JC003,City Hall,40.7177325,-74.043845,8,0.77
JC7597,casual,2021-01-19 13:26:53.1710,JC098,Washington St,40.7242941,-74.0354826,2021-01-19 13:33:18.6530,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,6,0.53
JC7598,member,2021-01-19 13:31:49.8980,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 14:03:51.2930,JC052,Liberty Light Rail,40.7112423,-74.0557013,32,0.0
JC7599,member,2021-01-19 13:35:21.4430,JC006,Warren St,40.7211236,-74.03805095,2021-01-19 13:46:47.5070,JC006,Warren St,40.7211236,-74.03805095,11,0.0
JC7600,member,2021-01-19 13:41:08.3480,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-19 13:46:58.5750,JC056,Sip Ave,40.73089709786179,-74.06391263008118,5,0.43
JC7601,member,2021-01-19 13:41:32.3310,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-19 13:48:29.1990,JC056,Sip Ave,40.73089709786179,-74.06391263008118,6,0.89
JC7602,casual,2021-01-19 13:48:18.7700,JC098,Washington St,40.7242941,-74.0354826,2021-01-19 15:04:50.2410,JC008,Newport Pkwy,40.7287448,-74.0321082,76,0.36
JC7603,member,2021-01-19 13:49:29.3450,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 13:59:27.9670,JC024,Pershing Field,40.742677141,-74.051788633,9,1.04
JC7604,member,2021-01-19 13:52:04.8670,JC103,Journal Square,40.73367,-74.0625,2021-01-19 14:06:30.9640,JC077,Astor Place,40.71928220070702,-74.07126188278198,14,1.1
JC7605,member,2021-01-19 13:56:57.7580,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-19 14:16:49.1840,JC024,Pershing Field,40.742677141,-74.051788633,19,1.92
JC7606,member,2021-01-19 14:00:06.2700,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 14:27:10.5700,JC008,Newport Pkwy,40.7287448,-74.0321082,27,0.0
JC7607,member,2021-01-19 14:00:06.8890,JC024,Pershing Field,40.742677141,-74.051788633,2021-01-19 14:07:38.9340,JC056,Sip Ave,40.73089709786179,-74.06391263008118,7,1.04
JC7608,member,2021-01-19 14:03:00.5150,JC098,Washington St,40.7242941,-74.0354826,2021-01-19 14:13:26.7650,JC032,Newark Ave,40.72152515,-74.046304543,10,0.6
JC7609,member,2021-01-19 14:04:10.2880,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 14:12:47.6480,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,8,0.88
JC7610,member,2021-01-19 14:05:24.8050,JC077,Astor Place,40.71928220070702,-74.07126188278198,2021-01-19 14:09:17.8240,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3,0.42
JC7611,member,2021-01-19 14:06:55.6840,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-19 14:10:15.2380,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.26
JC7612,member,2021-01-19 14:07:37.3620,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 14:18:43.6100,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,11,1.13
JC7613,casual,2021-01-19 14:11:14.0330,JC057,Riverview Park,40.7443187,-74.0439909,2021-01-19 14:24:54.8420,JC065,Dey St,40.737711,-74.066921,13,1.3
JC7614,member,2021-01-19 14:13:37.6540,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 14:20:45.3770,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,7,0.73
JC7615,member,2021-01-19 14:14:22.8160,JC084,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-19 14:30:34.6460,JC009,Hamilton Park,40.727595966,-74.044247311,16,1.5
JC7616,member,2021-01-19 14:15:12.4250,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-19 14:16:45.0820,JC102,Grand St,40.71517767732029,-74.03768330812454,1,0.2
JC7617,casual,2021-01-19 14:16:06.6660,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-19 14:27:47.3850,JC032,Newark Ave,40.72152515,-74.046304543,11,0.96
JC7618,member,2021-01-19 14:19:15.7540,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 14:54:40.0740,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,35,0.0
JC7619,member,2021-01-19 14:22:45.3500,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-19 14:24:07.4870,JC072,Morris Canal,40.7124188237569,-74.03852552175522,1,0.2
JC7620,member,2021-01-19 14:24:02.8120,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-19 15:00:03.6970,JC072,Morris Canal,40.7124188237569,-74.03852552175522,36,0.0
JC7621,member,2021-01-19 14:24:19.2080,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 14:28:35.7130,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,4,0.56
JC7622,member,2021-01-19 14:28:34.3090,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 14:45:10.0130,JC056,Sip Ave,40.73089709786179,-74.06391263008118,16,0.0
JC7623,member,2021-01-19 14:29:16.4610,JC006,Warren St,40.7211236,-74.03805095,2021-01-19 14:34:56.7920,JC008,Newport Pkwy,40.7287448,-74.0321082,5,0.61
JC7624,member,2021-01-19 14:32:17.6310,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-19 14:37:49.8330,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,5,0.74
JC7625,member,2021-01-19 14:33:54.5550,JC099,Montgomery St,40.71942,-74.05099,2021-01-19 14:58:37.6660,JC006,Warren St,40.7211236,-74.03805095,24,0.7
JC7626,member,2021-01-19 14:38:43.3900,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-19 14:42:17.6390,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,3,0.34
JC7627,member,2021-01-19 14:42:37.9280,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-19 14:54:59.5900,JC102,Grand St,40.71517767732029,-74.03768330812454,12,1.52
JC7628,member,2021-01-19 14:49:39.5780,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 14:53:24.6580,JC032,Newark Ave,40.72152515,-74.046304543,3,0.43
JC7629,member,2021-01-19 14:51:14.4150,JC034,Christ Hospital,40.734785818,-74.050443636,2021-01-19 14:55:40.3280,JC019,Hilltop,40.7311689,-74.0575736,4,0.45
JC7630,member,2021-01-19 14:52:51.7170,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-19 14:55:41.4330,JC096,York St,40.71649,-74.04105,2,0.31
JC7631,member,2021-01-19 14:55:05.7580,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 15:15:31.3630,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,20,0.0
JC7632,member,2021-01-19 15:02:35.9060,JC059,Heights Elevator,40.74871594538023,-74.04044330120087,2021-01-19 15:19:36.0450,JC008,Newport Pkwy,40.7287448,-74.0321082,17,1.45
JC7633,member,2021-01-19 15:03:17.3840,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-19 15:14:56.5830,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,11,0.75
JC7634,casual,2021-01-19 15:07:36.0540,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-19 15:11:42.9170,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,4,0.49
JC7635,member,2021-01-19 15:07:44.9040,JC096,York St,40.71649,-74.04105,2021-01-19 15:11:40.3590,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,3,0.44
JC7636,member,2021-01-19 15:10:10.1710,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-19 15:26:09.9430,JC077,Astor Place,40.71928220070702,-74.07126188278198,15,1.33
JC7637,member,2021-01-19 15:10:21.4220,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-19 15:18:02.1580,JC103,Journal Square,40.73367,-74.0625,7,0.74
JC7638,member,2021-01-19 15:14:36.3430,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-19 15:23:28.7860,JC063,Jackson Square,40.71113,-74.0789,8,0.87
JC7639,casual,2021-01-19 15:15:37.3020,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 15:18:40.4530,JC055,McGinley Square,40.7253399253558,-74.06762212514877,3,0.43
JC7640,casual,2021-01-19 15:17:37.3410,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 15:22:52.1720,JC098,Washington St,40.7242941,-74.0354826,5,0.36
JC7641,member,2021-01-19 15:18:03.6170,JC018,5 Corners Library,40.73496102000952,-74.0595030784607,2021-01-19 15:24:09.1760,JC034,Christ Hospital,40.734785818,-74.050443636,6,0.48
JC7642,member,2021-01-19 15:19:25.9390,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 15:25:30.8260,JC052,Liberty Light Rail,40.7112423,-74.0557013,6,0.72
JC7643,casual,2021-01-19 15:19:40.5190,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-19 16:06:03.5240,JC023,Brunswick St,40.7241765,-74.0506564,46,0.93
JC7644,member,2021-01-19 15:25:35.6220,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 15:36:47.3470,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,11,0.63
JC7645,member,2021-01-19 15:31:43.7550,JC103,Journal Square,40.73367,-74.0625,2021-01-19 15:43:42.7610,JC093,Fairmount Ave,40.72572613742557,-74.07195925712585,11,0.74
JC7646,casual,2021-01-19 15:34:59.2760,JC027,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-19 15:45:22.0250,JC008,Newport Pkwy,40.7287448,-74.0321082,10,0.75
JC7647,casual,2021-01-19 15:35:01.7140,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-19 15:58:57.0990,JC055,McGinley Square,40.7253399253558,-74.06762212514877,23,1.73
JC7648,member,2021-01-19 15:38:44.3320,JC072,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-19 15:47:07.0270,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,8,0.43
JC7649,member,2021-01-19 15:39:22.1650,JC063,Jackson Square,40.71113,-74.0789,2021-01-19 15:46:37.3960,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,7,0.87
JC7650,member,2021-01-19 15:40:05.6940,JC024,Pershing Field,40.742677141,-74.051788633,2021-01-19 16:03:10.7200,JC077,Astor Place,40.71928220070702,-74.07126188278198,23,1.92
JC7651,member,2021-01-19 15:45:38.7860,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-19 15:57:45.0610,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,12,0.75
JC7652,member,2021-01-19 15:45:55.0820,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-19 15:59:27.8040,JC008,Newport Pkwy,40.7287448,-74.0321082,13,1.13
JC7653,member,2021-01-19 15:47:06.7320,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 15:52:05.4220,JC011,JC Medical Center,40.71653978099194,-74.0496379137039,4,0.4
JC7654,member,2021-01-19 15:48:42.3460,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-19 15:57:43.0290,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,9,0.63
JC7655,member,2021-01-19 15:50:24.1680,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 15:59:13.7140,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,8,0.86
JC7656,member,2021-01-19 15:51:25.7940,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 15:58:04.0340,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,6,0.5
JC7657,member,2021-01-19 15:55:34.9170,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-19 15:57:53.5790,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2,0.26
JC7658,casual,2021-01-19 15:55:37.5720,JC056,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-19 16:00:06.1340,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,4,0.5
JC7659,member,2021-01-19 15:56:33.0980,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 16:34:48.7870,JC052,Liberty Light Rail,40.7112423,-74.0557013,38,0.0
JC7660,member,2021-01-19 15:57:25.9200,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 16:01:30.3760,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,4,0.35
JC7661,member,2021-01-19 16:01:00.3780,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 16:38:48.8860,JC052,Liberty Light Rail,40.7112423,-74.0557013,37,0.0
JC7662,member,2021-01-19 16:09:56.4490,JC023,Brunswick St,40.7241765,-74.0506564,2021-01-19 16:20:00.0640,JC102,Grand St,40.71517767732029,-74.03768330812454,10,0.93
JC7663,member,2021-01-19 16:11:07.7310,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-19 16:25:21.0910,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,14,0.72
JC7664,member,2021-01-19 16:13:09.0420,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-19 16:15:13.7560,JC104,Harborside,40.7192517,-74.034234,2,0.18
JC7665,casual,2021-01-19 16:13:43.7290,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-19 16:29:21.8310,JC102,Grand St,40.71517767732029,-74.03768330812454,15,0.63
JC7666,casual,2021-01-19 16:13:47.2300,JC034,Christ Hospital,40.734785818,-74.050443636,2021-01-19 16:23:08.1990,JC099,Montgomery St,40.71942,-74.05099,9,1.06
JC7667,member,2021-01-19 16:15:02.4420,JC055,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-19 16:32:18.3240,JC008,Newport Pkwy,40.7287448,-74.0321082,17,1.9
JC7668,member,2021-01-19 16:15:08.2110,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-19 16:19:00.2690,JC009,Hamilton Park,40.727595966,-74.044247311,3,0.34
JC7669,member,2021-01-19 16:19:00.5460,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-19 17:11:47.8670,JC075,Monmouth and 6th,40.72568548362901,-74.04879033565521,52,0.0
JC7670,member,2021-01-19 16:23:11.2540,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-19 16:30:09.0820,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,6,1.13
JC7671,member,2021-01-19 16:23:45.3800,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-19 16:37:14.1930,JC023,Brunswick St,40.7241765,-74.0506564,13,0.93
JC7672,member,2021-01-19 16:25:36.1710,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 16:30:53.6760,JC066,Newport PATH,40.7272235,-74.0337589,5,0.56
JC7673,member,2021-01-19 16:26:39.7480,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-19 16:30:16.7190,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,3,0.39
JC7674,member,2021-01-19 16:28:22.4870,JC006,Warren St,40.7211236,-74.03805095,2021-01-19 16:39:45.5570,JC052,Liberty Light Rail,40.7112423,-74.0557013,11,1.16
JC7675,member,2021-01-19 16:28:35.5720,JC102,Grand St,40.71517767732029,-74.03768330812454,2021-01-19 16:35:42.0060,JC066,Newport PATH,40.7272235,-74.0337589,7,0.86
JC7676,member,2021-01-19 16:35:13.1620,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 16:38:13.3140,JC076,Dixon Mills,40.721630142638354,-74.04996782541275,3,0.39
JC7677,member,2021-01-19 16:37:43.0230,JC103,Journal Square,40.73367,-74.0625,2021-01-19 16:43:48.4400,JC022,Oakland Ave,40.7376037,-74.0524783,6,0.6
JC7678,member,2021-01-19 16:39:16.7750,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 16:53:36.2660,JC008,Newport Pkwy,40.7287448,-74.0321082,14,0.0
JC7679,member,2021-01-19 16:41:24.8300,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-19 16:50:39.8270,JC066,Newport PATH,40.7272235,-74.0337589,9,1.0
JC7680,member,2021-01-19 16:43:13.7180,JC018,5 Corners Library,40.73496102000952,-74.0595030784607,2021-01-19 16:53:13.7070,JC095,Bergen Ave,40.722103786686034,-74.07145500183105,9,1.09
JC7681,member,2021-01-19 16:47:49.4220,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-19 16:56:28.9390,JC052,Liberty Light Rail,40.7112423,-74.0557013,8,0.98
JC7682,member,2021-01-19 16:48:43.4900,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 16:59:50.7860,JC078,Lafayette Park,40.71346382669195,-74.06285852193832,11,1.13
JC7683,member,2021-01-19 16:49:20.1750,JC020,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-19 16:55:39.0530,JC103,Journal Square,40.73367,-74.0625,6,0.7
JC7684,member,2021-01-19 16:52:11.5260,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 16:55:04.8380,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2,0.34
JC7685,member,2021-01-19 16:52:43.0040,JC002,Paulus Hook,40.7141454,-74.0335519,2021-01-19 16:59:12.7920,JC032,Newark Ave,40.72152515,-74.046304543,6,0.85
JC7686,member,2021-01-19 16:52:45.9870,JC066,Newport PATH,40.7272235,-74.0337589,2021-01-19 17:12:02.1470,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,19,1.0
JC7687,member,2021-01-19 16:54:20.0250,JC009,Hamilton Park,40.727595966,-74.044247311,2021-01-19 16:56:41.9990,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,2,0.31
JC7688,member,2021-01-19 16:57:12.8470,JC081,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-19 17:03:16.5640,JC003,City Hall,40.7177325,-74.043845,6,0.67
JC7689,member,2021-01-19 17:01:40.4460,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-19 17:09:21.4180,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,7,0.78
JC7690,member,2021-01-19 17:02:20.3300,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 17:06:02.2090,JC035,Van Vorst Park,40.71848892,-74.047726625,3,0.26
JC7691,member,2021-01-19 17:03:56.7210,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 17:13:27.9510,JC013,Marin Light Rail,40.71458403535893,-74.04281705617905,9,0.72
JC7692,member,2021-01-19 17:06:33.4700,JC035,Van Vorst Park,40.71848892,-74.047726625,2021-01-19 17:13:12.6510,JC052,Liberty Light Rail,40.7112423,-74.0557013,6,0.65
JC7693,member,2021-01-19 17:06:36.4060,JC032,Newark Ave,40.72152515,-74.046304543,2021-01-19 17:13:19.7920,JC002,Paulus Hook,40.7141454,-74.0335519,6,0.85
JC7694,member,2021-01-19 17:15:26.3300,JC052,Liberty Light Rail,40.7112423,-74.0557013,2021-01-19 18:31:08.7460,JC035,Van Vorst Park,40.71848892,-74.047726625,75,0.65
JC7695,member,2021-01-19 17:17:15.0220,JC038,Essex Light Rail,40.7127742,-74.0364857,2021-01-19 17:24:40.3780,JC014,Columbus Drive,40.71835519823214,-74.03891444206238,7,0.41
JC7696,member,2021-01-19 17:17:28.5380,JC008,Newport Pkwy,40.7287448,-74.0321082,2021-01-19 17:30:19.1610,JC099,Montgomery St,40.71942,-74.05099,12,1.19
JC7697,member,2021-01-19 17:18:14.6550,JC005,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-19 17:21:16.9560,JC074,Jersey & 3rd,40.72333158646436,-74.04595255851744,3,0.3
JC7698,casual,2021-01-19 17:18:58.0800,JC022,Oakland Ave,40.7376037,-74.0524783,2021-01-19 17:34:20.4330,JC022,Oakland Ave,40.7376037,-74.0524783,15,0.0
JC7699,casual,2021-01-19 17:19:05.7740,JC022,Oakland Ave,40.7376037,-74.0524783,2021-01-19 17:34:20.6680,JC022,Oakland Ave,40.7376037,-74.0524783,15,0.0
JC7700,casual,2021-01-19 17:20:24.5150,JC019,Hilltop,40.7311689,-74.0575736,2021-01-19 17:24:22.4120,JC023,Brunswick St,40.7241765,-74.0506564,3,0.61
JC7701,member,2021-01-19 17:21:49.2730,JC106,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-19 17:28:52.3520,JC072,Morris Canal,40.7124188237569,-74.03852552175522,7,0.43
